ID,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand
1513,Audi A4 2.0 TDI Multitronic,Delhi,2011,58000,Diesel,Automatic,First,16.55,1968,140,5,11,Audi
4544,Audi A6 2011-2015 2.0 TDI Premium Plus,Delhi,2014,58000,Diesel,Automatic,First,17.68,1968,174.33,5,18.5,Audi
3244,Audi Q7 3.0 TDI Quattro Premium Plus,Delhi,2014,58000,Diesel,Automatic,First,12.07,2967,241.4,7,32,Audi
1980,BMW 3 Series 320d,Bangalore,2010,58000,Diesel,Automatic,First,22.69,1995,190,5,11.5,BMW
3407,BMW 3 Series 320d,Hyderabad,2013,58000,Diesel,Automatic,First,13.2,1995,170,5,19.5,BMW
3987,BMW 3 Series 320d Highline,Hyderabad,2009,58000,Diesel,Automatic,First,16.07,1995,181,5,13.5,BMW
813,BMW 3 Series 320d Sport,Chennai,2014,58000,Diesel,Automatic,Second,22.69,1995,190,5,15.3,BMW
2424,BMW 7 Series 730Ld Sedan,Chennai,2010,58000,Diesel,Automatic,First,16.46,2993,258,5,31,BMW
1401,BMW X3 xDrive 20d Luxury Line,Hyderabad,2009,58000,Diesel,Automatic,First,18.56,1995,190,5,17.98,BMW
4729,BMW X5 xDrive 30d,Chennai,2011,58000,Diesel,Automatic,Second,11.7,2993,245,5,27,BMW
780,BMW X6 xDrive 40d,Hyderabad,2013,58000,Diesel,Automatic,First,11.2,2993,306,4,48,BMW
3789,Chevrolet Beat Diesel LS,Chennai,2012,58000,Diesel,Manual,First,25.44,936,57.6,5,2.1,Chevrolet
4846,Ford Ecosport 1.5 Ti VCT MT Titanium,Bangalore,2013,58000,Petrol,Manual,First,15.8,1499,110.4,5,7.5,Ford
4864,Hyundai Accent GLE,Ahmedabad,2010,58000,Petrol,Manual,Second,13.2,1495,94,5,2.5,Hyundai
1362,Hyundai Grand i10 CRDi SportZ Edition,Delhi,2014,58000,Diesel,Manual,First,24,1120,70,5,3.25,Hyundai
378,Hyundai i20 Magna,Mumbai,2010,58000,Petrol,Manual,Second,18.5,1197,80,5,2.5,Hyundai
1659,Hyundai i20 Sportz AT 1.4,Bangalore,2012,58000,Petrol,Automatic,Second,15,1396,98.6,5,4.4,Hyundai
2697,Hyundai Santa Fe 4x4 AT,Bangalore,2014,58000,Diesel,Automatic,First,11.72,2199,194.3,7,17,Hyundai
3504,Hyundai Santro GS,Ahmedabad,2005,58000,Petrol,Manual,Second,15,999,62,5,1.51,Hyundai
4099,Hyundai Santro Xing XL,Chennai,2006,58000,Petrol,Manual,Second,17,1086,62.1,5,1.5,Hyundai
653,Hyundai Verna 1.6 EX VTVT,Kolkata,2014,58000,Petrol,Manual,First,17.01,1591,121.3,5,4.59,Hyundai
1363,Hyundai Verna 1.6 SX CRDi (O),Kolkata,2014,58000,Diesel,Manual,First,22.32,1582,126.32,5,5.75,Hyundai
3207,Hyundai Xcent 1.1 CRDi S Option,Delhi,2015,58000,Diesel,Manual,First,24.4,1120,71.01,5,4.95,Hyundai
1519,Hyundai Xcent 1.1 CRDi SX,Mumbai,2014,58000,Diesel,Manual,Second,24.4,1120,71,5,3.99,Hyundai
3312,Mahindra XUV500 W8 2WD,Delhi,2014,58000,Diesel,Manual,First,15.1,2179,140,7,8.1,Mahindra
1630,Maruti S Cross DDiS 200 Alpha,Ahmedabad,2016,58000,Diesel,Manual,First,23.65,1248,88.5,5,7.9,Maruti
738,Maruti Swift Dzire VDI,Jaipur,2015,58000,Diesel,Manual,First,23.4,1248,74,5,5.25,Maruti
3048,Maruti Swift ZDi,Hyderabad,2015,58000,Diesel,Manual,First,25.2,1248,74,5,5.95,Maruti
2244,Maruti SX4 ZDI,Ahmedabad,2014,58000,Diesel,Manual,First,21.79,1248,88.73,5,4.5,Maruti
3920,Maruti Wagon R LXI CNG,Pune,2014,58000,CNG,Manual,First,26.6,998,58.16,5,3,Maruti
3189,Mercedes-Benz New C-Class C 200 CGI Avantgarde,Delhi,2015,58000,Petrol,Automatic,First,11.74,1796,186,5,26.7,Mercedes-Benz
3190,Renault Duster 110PS Diesel RxZ,,2013,58000,Diesel,Manual,Second,19.01,1461,108.45,5,5.2,Renault
96,Volkswagen Jetta 2013-2015 2.0L TDI Highline,Kolkata,2013,58000,Diesel,Manual,First,19.33,1968,138.03,5,5.9,Volkswagen
3926,Volkswagen Vento 1.5 TDI Highline,Jaipur,2015,58000,Diesel,Manual,First,20.34,1498,103.2,5,5.85,Volkswagen
4355,Maruti Ertiga ZDI,Hyderabad,2015,57951.97108,Diesel,Manual,First,20.77,1248,88.8,7,8.5,Maruti
2993,Chevrolet Enjoy 1.3 TCDi LTZ 8,Coimbatore,2015,57934,Diesel,Manual,First,18.2,1248,73.74,8,5.5,Chevrolet
87,Mahindra XUV500 W10 2WD,Coimbatore,2017,57847,Diesel,Manual,First,16,2179,140,7,16.08,Mahindra
2319,Hyundai Grand i10 CRDi Sportz,Jaipur,2016,57824,Diesel,Manual,First,24,1120,70,5,5.5,Hyundai
1996,Maruti Celerio ZXI,Chennai,2015,57818,Petrol,Manual,First,23.1,998,67.04,5,4.3,Maruti
2966,Ford Figo Diesel ZXI,Delhi,2014,57769.14746,Diesel,Manual,First,20,1399,68.05,5,3.47,Ford
4876,Hyundai EON Era Plus,Kochi,2013,57759,Petrol,Manual,First,21.1,814,55.2,5,3.84,Hyundai
784,Maruti Ritz LXi,Coimbatore,2013,57717,Petrol,Manual,First,18.5,1197,85.8,5,4.31,Maruti
2475,Hyundai Verna 1.6 SX CRDI (O) AT,Pune,2014,57539,Diesel,Automatic,First,22.32,1582,126.32,5,7.75,Hyundai
4427,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,Kochi,2017,57539,Diesel,Manual,First,12.8,2494,102,7,12.83,Toyota
1760,Hyundai i20 1.2 Magna,Mumbai,2010,57500,Petrol,Manual,First,18.5,1197,80,5,2.75,Hyundai
2419,Toyota Etios Cross 1.4L VD,Bangalore,2014,57464,Diesel,Manual,First,23.59,1364,67.06,5,5.75,Toyota
4285,Maruti Swift VDI BSIV,Chennai,2015,57393.57021,Diesel,Manual,First,25.2,1248,74,5,6.5,Maruti
3679,Honda Brio S MT,Ahmedabad,2012,57382.64339,Petrol,Manual,First,19.4,1198,86.8,5,3.65,Honda
4680,Honda Brio V MT,Bangalore,2012,57382.64339,Petrol,Manual,Second,19.4,1198,86.8,5,3.65,Honda
1306,Chevrolet Cruze LTZ AT,Hyderabad,2013,57352,Diesel,Automatic,First,14.39,1998,163.7,5,6.5,Chevrolet
4157,Volkswagen Vento Petrol Highline,Pune,2011,57328,Petrol,Manual,First,15.04,1598,103.6,5,3.39,Volkswagen
1035,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,2015,57321.76869,Diesel,Automatic,First,19.27,2143,170,5,18.64,Mercedes-Benz
3163,Tata Indigo CS Emax CNG GLX,Chennai,2015,57320.32683,CNG,Manual,First,24.6,1193,55.23,5,3.25,Tata
4442,Hyundai Santro Xing XO,Hyderabad,2007,57309,Petrol,Manual,First,17,1086,62.1,5,2.1,Hyundai
4564,Volkswagen Polo GT TDI,Hyderabad,2011,57275,Diesel,Manual,First,19.7,1598,103.6,5,4.5,Volkswagen
365,Fiat Avventura MULTIJET Emotion,Hyderabad,2015,57266,Diesel,Manual,First,20.5,1248,91.72,5,6.5,Fiat
4668,Mahindra TUV 300 2015-2019 T8,Kochi,2017,57259,Diesel,Manual,First,18.49,1493,100,7,8.87,Mahindra
3678,Hyundai i10 Sportz,Kochi,2012,57184,Petrol,Manual,First,20.36,1197,78.9,5,3.09,Hyundai
3550,BMW 3 Series 320d Sport Line,Hyderabad,2012,57156,Diesel,Automatic,Second,18.88,1995,184,5,18,BMW
3753,Maruti Vitara Brezza ZDi Plus,Kochi,2018,57078,Diesel,Manual,First,24.3,1248,88.5,5,10.19,Maruti
2273,Maruti Ritz VDi,Kochi,2015,57034,Diesel,Manual,First,23.2,1248,73.94,5,4.38,Maruti
3092,Volkswagen Vento Petrol Highline,Kochi,2015,57026,Petrol,Manual,First,15.04,1598,103.6,5,5.54,Volkswagen
2885,Volkswagen Polo GT TSI,Mumbai,2015,57022,Petrol,Automatic,First,17.21,1197,103.6,5,6.51,Volkswagen
291,Honda City i VTEC SV,Mumbai,2014,57004,Petrol,Manual,First,17.4,1497,117.3,5,5.35,Honda
2040,Audi A4 2.0 TDI Celebration Edition,Delhi,2011,57000,Diesel,Automatic,Second,16.55,1968,147.51,5,9.75,Audi
2921,Chevrolet Aveo 1.4 LT,Mumbai,2011,57000,Petrol,Manual,Second,14.49,1399,92.7,5,2.1,Chevrolet
2159,Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2013,57000,Diesel,Manual,First,22.7,1498,89.84,5,5.5,Ford
1312,Ford EcoSport 1.5 TDCi Trend,Delhi,2015,57000,Diesel,Manual,First,22.77,1498,98.59,5,6.35,Ford
3535,Honda Amaze S i-Dtech,Kolkata,2013,57000,Diesel,Manual,First,25.8,1498,98.6,5,3.45,Honda
2287,Honda City 1.5 S MT,Mumbai,2014,57000,Petrol,Manual,First,17,1497,118,5,5.48,Honda
2176,Honda City 1.5 V AT,Mumbai,2011,57000,Petrol,Automatic,First,16.8,1497,118,5,4.4,Honda
1126,Honda Mobilio V i DTEC,Mumbai,2014,57000,Diesel,Manual,First,24.2,1498,98.6,7,5.75,Honda
867,Hyundai i10 Era,Jaipur,2009,57000,Petrol,Manual,First,19.81,1086,68.05,5,2.25,Hyundai
490,Hyundai i20 1.4 Asta,Mumbai,2017,57000,Diesel,Manual,First,22.54,1396,88.73,5,6.35,Hyundai
4060,Hyundai Verna 1.6 CRDi S,Delhi,2015,57000,Diesel,Manual,First,23.9,1582,126.2,5,6.6,Hyundai
641,Mahindra Ssangyong Rexton RX5,Pune,2013,57000,Diesel,Manual,First,12.83,2696,162,7,12.45,Mahindra
2550,Maruti Alto K10 VXI AGS,Chennai,2016,57000,Petrol,Automatic,First,24.07,998,67.1,5,3.4,Maruti
2069,Maruti Ertiga ZDI,Jaipur,2014,57000,Diesel,Manual,First,20.77,1248,88.8,7,7,Maruti
4022,Maruti Swift Dzire LDI,Pune,2017,57000,Diesel,Manual,First,26.59,1248,74,5,4.25,Maruti
368,Maruti Swift Dzire VDI,Kolkata,2014,57000,Diesel,Manual,First,26.59,1248,74,5,3.89,Maruti
2645,Renault Duster 110PS Diesel RxZ,Kolkata,2013,57000,Diesel,Manual,First,19.01,1461,108.45,5,4.99,Renault
2998,Renault Fluence Diesel E4,Pune,2013,57000,Diesel,Manual,First,21.8,1461,78,5,4.61,Renault
2732,Tata Nano Cx,Jaipur,2010,57000,Petrol,Manual,First,26,624,35,4,0.5,Tata
2148,Volkswagen Polo 1.2 MPI Highline,Mumbai,2014,57000,Petrol,Manual,First,16.47,1198,74,5,3.95,Volkswagen
921,Volkswagen Polo Petrol Highline 1.2L,Pune,2013,57000,Petrol,Manual,First,16.47,1198,73.9,5,3.75,Volkswagen
1252,Mini Cooper Convertible S,Chennai,2012,56999.25531,Petrol,Automatic,Second,16.82,1998,189.08,4,22,Mini
3069,Audi A4 1.8 TFSI Technology Edition,Hyderabad,2012,56976.13312,Petrol,Automatic,First,15.64,1798,167.62,5,17.5,Audi
4133,Maruti Swift VDI,Kochi,2016,56929.05626,Diesel,Manual,First,28.4,1248,74,5,5.22,Maruti
2085,Volkswagen Polo 1.5 TDI Trendline,Coimbatore,2015,56900,Diesel,Manual,First,20.14,1498,88.8,5,4.1,Volkswagen
4248,Hyundai i20 Sportz 1.4 CRDi,Kochi,2015,56847,Diesel,Manual,First,22.54,1396,88.73,5,7.2,Hyundai
1752,Honda City 1.5 S AT,Kochi,2014,56838,Petrol,Automatic,First,16.8,1497,118,5,5.15,Honda
60,Hyundai i20 Magna Optional 1.2,Bangalore,2013,56821.38621,Petrol,Manual,First,18.5,1197,82.9,5,4.45,Hyundai
2552,Mercedes-Benz New C-Class C 200 CGI Avantgarde,Kochi,2014,56778,Petrol,Automatic,First,11.74,1796,186,5,15.46,Mercedes-Benz
1212,Mahindra Scorpio 1.99 S10 4WD,Kochi,2017,56739,Diesel,Manual,First,15.4,1997,120,7,10.31,Mahindra
1668,Honda Brio S MT,Mumbai,2012,56731.12652,Petrol,Manual,Second,19.4,1198,86.8,5,2.5,Honda
671,BMW X1 sDrive 20d Sportline,Kolkata,2013,56683,Diesel,Automatic,Second,17.05,1995,184,5,13.5,BMW
2334,Skoda Superb Elegance 1.8 TSI AT,Kochi,2016,56674,Petrol,Automatic,First,13.7,1798,157.75,5,14.05,Skoda
3511,Maruti Eeco 7 Seater Standard,Coimbatore,2012,56661,Petrol,Manual,First,15.1,1196,73,7,3.61,Maruti
9,Hyundai i20 Sportz Option,Delhi,2010,56629.83366,Petrol,Manual,First,17,1197,80,5,2.6,Hyundai
4299,Fiat Linea 1.3 Emotion,Kochi,2016,56628,Diesel,Manual,First,20.4,1248,92,5,5.85,Fiat
2910,Honda City i-VTEC VX,Ahmedabad,2012,56596.81154,Petrol,Manual,First,17.4,1497,117.3,5,5.75,Honda
4686,Toyota Etios Liva G,Mumbai,2012,56552.15559,Petrol,Manual,First,18.3,1197,78.9,5,2.44,Toyota
794,Mahindra XUV500 W10 2WD,Coimbatore,2016,56532,Diesel,Manual,First,16,2179,140,7,15.54,Mahindra
3424,Maruti Swift Dzire LXI,Delhi,2014,56510,Petrol,Manual,First,19.1,1197,83.14,5,3.9,Maruti
2866,Toyota Fortuner TRD Sportivo 2.8 2WD AT,Kochi,2014,56501,Diesel,Automatic,First,12.9,2755,174.5,7,17.71,Toyota
3686,Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2013,56500,Diesel,Automatic,First,17.68,1968,174.33,5,19.8,Audi
309,Maruti A-Star AT VXI,Hyderabad,2013,56500,Petrol,Automatic,First,16.98,998,66.1,5,3.45,Maruti
2111,Maruti Dzire ZDI,Ahmedabad,2013,56454,Diesel,Manual,First,28.4,1248,73.75,5,4.65,Maruti
2730,Mercedes-Benz S Class 2005 2013 S 350 CDI,Coimbatore,2017,56451,Diesel,Automatic,First,13.5,2987,282,5,62.81,Mercedes-Benz
968,Ford Ecosport 1.5 DV5 MT Titanium Optional,Kochi,2015,56409,Diesel,Manual,First,22.7,1498,89.84,5,6.63,Ford
500,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,56380,Diesel,Manual,First,18.49,1493,100,7,7.57,Mahindra
548,Honda Civic 2006-2010 1.8 V AT,Kochi,2011,56361,Petrol,Automatic,First,12.9,1799,130,5,4.38,Honda
2850,Toyota Etios G,Kochi,2013,56344,Petrol,Manual,First,17.6,1496,88.73,5,4.57,Toyota
3991,Hyundai Grand i10 CRDi Magna,Delhi,2014,56335.52552,Diesel,Manual,First,24,1120,70,5,3.5,Hyundai
769,Maruti Ciaz ZDi Plus,Jaipur,2015,56251.55713,Diesel,Manual,First,26.21,1248,88.5,5,7.4,Maruti
4994,Toyota Fortuner 2.8 2WD MT,Coimbatore,2019,56251,Diesel,Manual,First,14.24,2755,174.5,7,35.82,Toyota
1861,Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2015,56238,Diesel,Automatic,First,11.33,4134,335.2,7,51.69,Audi
790,Maruti Swift Dzire VXi,Pune,2008,56230,Petrol,Manual,Second,17.5,1298,85.8,5,2.4,Maruti
812,Hyundai Grand i10 CRDi Magna,Jaipur,2015,56193.89142,Diesel,Manual,Second,24,1120,70,5,4,Hyundai
1495,Land Rover Discovery Sport TD4 HSE,Coimbatore,2019,56126.29129,Diesel,Automatic,First,12.63,2179,147.5,5,55.7,Land
57,Maruti Swift Dzire ZDI,Ahmedabad,2012,56121,Diesel,Manual,First,23.4,1248,73.9,5,4.25,Maruti
402,BMW 3 Series 320d Luxury Line,Mumbai,2015,56087,Diesel,Automatic,First,22.69,1995,190,5,20.75,BMW
1713,Hyundai i10 Era,Kochi,2013,56075,Petrol,Manual,First,19.81,1086,68.05,5,3.12,Hyundai
1270,Skoda Superb Elegance 1.8 TSI AT,Mumbai,2015,56073,Petrol,Automatic,First,13.7,1798,157.75,5,13.25,Skoda
4305,Hyundai Santro Xing GL,Mumbai,2008,56066.23586,Petrol,Manual,Second,17.92,1086,62,5,1.39,Hyundai
244,Nissan Terrano XV D Pre,Kochi,2015,56066,Diesel,Manual,First,19.64,1461,108.5,5,6.92,Nissan
2457,Audi A6 35 TDI Matrix,Delhi,2014,56000,Diesel,Automatic,First,18.53,1968,187.74,5,24,Audi
647,Audi Q5 2.0 TDI,Hyderabad,2015,56000,Diesel,Automatic,First,14.16,1968,174.3,5,35,Audi
753,BMW 3 Series 320d Prestige,Mumbai,2015,56000,Diesel,Automatic,First,18.88,1995,184,5,22.75,BMW
1258,BMW 5 Series 525d Sedan,Hyderabad,2013,56000,Diesel,Automatic,First,16.73,2993,218,5,33.5,BMW
2157,Chevrolet Beat LS,Delhi,2013,56000,Petrol,Manual,First,18.6,1199,79.4,5,2.21,Chevrolet
2765,Chevrolet Optra Magnum 1.6 LT ABS BS3,Mumbai,2012,56000,Petrol,Manual,First,12.9,1598,102.5,5,2.15,Chevrolet
4011,Honda City V MT,Mumbai,2014,56000,Petrol,Manual,First,16.8,1497,116.3,5,5.75,Honda
2626,Honda City V MT Exclusive,Mumbai,2011,56000,Petrol,Manual,First,16.8,1497,116.3,5,3.45,Honda
4287,Honda City ZX CVT,Hyderabad,2007,56000,Petrol,Automatic,First,16.4,1497,78,5,2.99,Honda
3688,Hyundai i10 Era 1.1,Bangalore,2010,56000,Petrol,Manual,First,19.81,1086,68.05,5,2.85,Hyundai
1782,Hyundai Santro Xing GL Plus LPG,Hyderabad,2014,56000,LPG,Manual,First,13.45,1086,62.1,5,3.2,Hyundai
976,Land Rover Range Rover 2.2L Dynamic,Hyderabad,2012,56000,Diesel,Automatic,First,12.7,2179,187.7,5,30,Land
3205,Land Rover Range Rover 2.2L Pure,Bangalore,2014,56000,Diesel,Automatic,First,12.7,2179,187.7,5,34.5,Land
3743,Maruti Alto 800 2016-2019 LXI,Delhi,2013,56000,Petrol,Manual,First,24.7,796,47.3,5,2.1,Maruti
989,Maruti Alto LXi,Chennai,2006,56000,Petrol,Manual,Second,19.7,796,46.3,5,1.4,Maruti
4043,Maruti Ciaz ZDi SHVS,Ahmedabad,2016,56000,Diesel,Manual,First,28.09,1248,88.5,5,7.5,Maruti
689,Maruti Estilo LXI,Chennai,2008,56000,Petrol,Manual,Second,19.5,1061,67.1,5,1.5,Maruti
4430,Maruti Swift VDI,Delhi,2014,56000,Diesel,Manual,First,22.9,1248,74,5,4.25,Maruti
1404,Renault Fluence 1.5,Pune,2012,56000,Diesel,Manual,Second,20.4,1461,108.5,5,3.5,Renault
3669,Skoda Rapid 1.6 MPI Elegance,Hyderabad,2014,56000,Petrol,Manual,First,15,1598,103.52,5,7,Skoda
2871,Toyota Corolla Altis G HV AT,Delhi,2016,56000,Petrol,Automatic,First,14.53,1798,138.1,5,8.25,Toyota
1473,Toyota Corolla Altis G,Delhi,2012,55995.13267,Petrol,Manual,First,14.53,1798,138.1,5,6.75,Toyota
2877,Honda CR-V 2.0L 2WD AT,Kochi,2011,55987,Petrol,Automatic,First,13.7,1997,153.86,5,8.22,Honda
4030,Audi A6 2011-2015 35 TFSI Technology,,2015,55985,Petrol,Automatic,First,13.53,1984,177.01,5,23.5,Audi
1860,Hyundai i10 Magna,Mumbai,2010,55980,Petrol,Manual,First,20.36,1197,78.9,5,2.25,Hyundai
3794,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Kochi,2015,55980,Diesel,Automatic,First,19.27,2143,167.62,5,18.12,Mercedes-Benz
3925,Audi A6 2011-2015 35 TDI Technology,Coimbatore,2017,55975,Diesel,Automatic,Second,17.68,1968,174.33,5,35.92,Audi
4685,BMW X1 sDrive20d,Mumbai,2013,55964.44761,Diesel,Automatic,First,17.05,1995,184,5,17.5,BMW
3210,Toyota Fortuner 3.0 Diesel,Pune,2014,55960,Diesel,Manual,First,11.5,2982,171,7,17.25,Toyota
53,Renault Duster 110PS Diesel RxZ Plus,Mumbai,2013,55936.43366,Diesel,Manual,Second,19.64,1461,108.45,5,5.4,Renault
2270,Skoda Fabia 1.6 MPI Elegance,Pune,2012,55930.99489,Petrol,Manual,Second,14.83,1598,105,5,2.25,Skoda
4733,Chevrolet Aveo 1.4,Hyderabad,2008,55902,Petrol,Manual,Third,14.49,1399,92.7,5,1.8,Chevrolet
416,Audi A4 2.0 TDI 177 Premium Plus,Kolkata,2013,55897.55183,Diesel,Automatic,First,17.11,1968,174.33,5,14.5,Audi
949,Volkswagen Vento Petrol Highline,Mumbai,2011,55893,Petrol,Manual,First,15.04,1598,103.6,5,3.35,Volkswagen
4129,Mahindra XUV500 W8 2WD,Kolkata,2013,55886,Diesel,Manual,First,16,2179,140,7,7.25,Mahindra
4558,Honda City i-VTEC V,Delhi,2014,55818,Petrol,Manual,Second,17.4,1497,117.3,5,5.7,Honda
1314,Hyundai i20 1.2 Sportz Option,Kochi,2014,55804,Petrol,Manual,First,17,1197,80,5,4.76,Hyundai
1804,Maruti Baleno Alpha Diesel,Kolkata,2016,55790.28543,Diesel,Manual,First,27.39,1248,74,5,6.5,Maruti
2272,Toyota Innova Crysta 2.4 VX MT 8S,Coimbatore,2019,55785.58268,Diesel,Manual,First,13.68,2393,147.8,8,21.42,Toyota
4617,Maruti Ciaz VDi Plus,Chennai,2015,55741.67436,Diesel,Manual,First,26.21,1248,88.5,5,6.5,Maruti
2093,Toyota Etios G,Jaipur,2013,55741.54182,Petrol,Manual,Second,16.78,1496,88.73,5,4.05,Toyota
1569,Mahindra XUV500 W8 4WD,Mumbai,2015,55729,Diesel,Manual,First,15.1,2179,140,7,9.65,Mahindra
4837,Honda City i DTEC SV,Kochi,2016,55700,Diesel,Manual,First,26,1498,98.6,5,7.52,Honda
3399,Hyundai i20 Magna 1.4 CRDi,Jaipur,2015,55697,Diesel,Manual,First,22.54,1396,88.73,5,5.5,Hyundai
4549,Hyundai Creta 1.4 CRDi S Plus,Coimbatore,2015,55687,Diesel,Manual,First,21.38,1396,88.7,5,12.15,Hyundai
877,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,55662,Diesel,Automatic,First,12.07,2967,241.4,7,42.83,Audi
752,Fiat Linea Classic Plus 1.3 Multijet,Jaipur,2013,55655.48584,Diesel,Manual,Second,19.5,1248,75,5,2.5,Fiat
1986,Honda City 1.5 V MT Exclusive,Coimbatore,2012,55632.23497,Petrol,Manual,First,17,1497,118,5,5.65,Honda
329,Hyundai Elantra SX,Mumbai,2014,55619,Petrol,Manual,First,16.3,1797,147.5,5,8.3,Hyundai
1131,Volkswagen Vento Diesel Highline,Chennai,2011,55595,Diesel,Manual,Second,20.54,1598,103.6,5,4.3,Volkswagen
3820,Mahindra TUV 300 2015-2019 mHAWK100 T8,Kochi,2018,55594,Diesel,Manual,First,18.49,1493,100,7,8.48,Mahindra
510,Maruti Wagon R VXI,Kolkata,2013,55589.27603,Petrol,Manual,First,22.5,998,67.04,5,2.65,Maruti
2893,Toyota Fortuner 4x2 AT,Hyderabad,2016,55547,Diesel,Automatic,First,12.55,2982,168.5,7,24.99,Toyota
2729,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,55476,Diesel,Manual,First,22.07,1199,73.9,5,2.49,Volkswagen
4901,Tata Indica Vista Quadrajet LS,Pune,2014,55420.41671,Diesel,Manual,First,22.3,1248,74,5,2.5,Tata
1461,Hyundai i10 Era 1.1,Kolkata,2008,55410,Petrol,Manual,First,19.81,1086,68.05,5,1.65,Hyundai
964,Renault Duster 110PS Diesel RXZ Optional with Nav,Mumbai,2013,55396.96966,Diesel,Manual,First,19.01,1461,108.45,5,6.5,Renault
1415,Maruti S Cross DDiS 200 Alpha,Bangalore,2015,55392,Diesel,Manual,Second,23.65,1248,88.5,5,8.25,Maruti
2205,Hyundai i20 Magna Optional 1.4 CRDi,Ahmedabad,2012,55362,Diesel,Manual,First,21.9,1396,88.8,5,4.25,Hyundai
2698,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2012,55339,Diesel,Manual,First,22.07,1199,73.9,5,2.65,Volkswagen
3617,Maruti A-Star Vxi,Kochi,2010,55324,Petrol,Manual,First,19,998,66.1,5,2.87,Maruti
3304,Maruti Ciaz ZDi Plus,Kolkata,2015,55316.77206,Diesel,Manual,Second,26.21,1248,88.5,5,5.75,Maruti
304,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,55304.33226,Diesel,Automatic,First,17.68,1968,174.33,5,21.56,Audi
3770,Honda City i DTec V,Ahmedabad,2016,55302.88323,Diesel,Manual,First,26,1498,98.6,5,7.25,Honda
2690,Mercedes-Benz E-Class 250 D W 210,Mumbai,1998,55300,Diesel,Automatic,First,10,1796,157.7,5,3.9,Mercedes-Benz
2675,Renault Duster 85PS Diesel RxL,Ahmedabad,2014,55300,Diesel,Manual,First,19.87,1461,83.8,5,4.75,Renault
3764,Hyundai i10 Sportz 1.1L,Kolkata,2016,55281.15985,Petrol,Manual,First,19.81,1086,68.05,5,3.59,Hyundai
3573,Maruti Wagon R Stingray LXI,Hyderabad,2014,55277,Petrol,Manual,First,20.51,998,67.04,5,3.9,Maruti
927,Maruti 1000 AC,Hyderabad,1998,55255.4559,Petrol,Manual,Second,15,970,37,5,0.85,Maruti
3148,Hyundai i10 Magna 1.2,Chennai,2012,55231,Petrol,Manual,Second,20.36,1197,78.9,5,2.78,Hyundai
83,Chevrolet Optra 1.6 LT Royale,Kochi,2013,55176,Petrol,Manual,Second,17.4,1599,104,5,3.47,Chevrolet
4971,Renault Duster 110PS Diesel RxZ,Kochi,2013,55164.68974,Diesel,Manual,First,19.01,1461,108.45,5,6.09,Renault
3351,Honda Brio E MT,Bangalore,2013,55116,Petrol,Manual,First,19.4,1198,86.8,5,3.31,Honda
4835,Jaguar XF Diesel,Coimbatore,2016,55115,Diesel,Automatic,First,14.74,2993,270.9,5,36.15,Jaguar
3509,Toyota Corolla Altis 2008-2013 1.8 VL AT,Kochi,2013,55101,Petrol,Automatic,First,14.53,1794,138.1,5,8.4,Toyota
3427,Hyundai Creta 1.6 CRDi AT SX Plus,Ahmedabad,2016,55100,Diesel,Automatic,First,17.01,1582,126.2,5,12,Hyundai
786,Maruti Wagon R LXI BSII,Ahmedabad,2007,55100,Petrol,Manual,First,18.9,998,67.1,5,1.45,Maruti
2983,Hyundai i20 Sportz 1.4 CRDi,Kochi,2016,55036,Diesel,Manual,First,22.54,1396,88.73,5,6.35,Hyundai
4398,Hyundai i10 Magna 1.1,Kochi,2015,55026.21846,Petrol,Manual,First,19.81,1086,68.05,5,3.55,Hyundai
2239,Honda City 1.5 V AT Sunroof,Kolkata,2012,55018.15736,Petrol,Automatic,First,16.8,1497,116.3,5,4.49,Honda
3859,Chevrolet Beat Diesel LS,Coimbatore,2014,55012,Diesel,Manual,Second,25.44,936,57.6,5,3.7,Chevrolet
1425,Ford Figo Diesel EXI,Ahmedabad,2012,55005,Diesel,Manual,First,20,1399,68,5,2.75,Ford
1772,Honda City 1.3 DX,Delhi,2009,55005,Petrol,Manual,First,12.8,1298,90,5,3.2,Honda
1457,Maruti Swift Dzire ZXi,Ahmedabad,2012,55002,Petrol,Manual,First,17.5,1298,85.8,5,4.25,Maruti
659,Land Rover Range Rover 3.0 D,Mumbai,2008,55001,Diesel,Automatic,Second,13.33,2993,254.7,5,26.5,Land
4283,Volkswagen Vento 1.2 TSI Highline AT,Pune,2016,55001,Petrol,Automatic,Second,16.93,1197,103.2,5,8.5,Volkswagen
